Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_10,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q16,Q2,Q6_1,Q6_2,Q6_3,Q6_4,Q7_1,Q7_10,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8,Q27,age_tab,asian,black,LA,natam,other,white,region,region_coarse,RZIP,RZIP4,SD,SEX,URBANICITY,w1,AD,AGE,CD,CNTY,CompletionDate,F12,F13,F14,F15,F16,F17,F18,F19,F20,ID,lang,latlang,likely,party_reg,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q25,Q26,Q48_6,Q29_argentina,Q29_bolivia,Q29_chile,Q29_colombia,Q29_costa_rica,Q29_cuba,Q29_ecuador,Q29_el_salvador,Q29_guatemala,Q29_honduras,Q29_mexico,Q29_nicaragua,Q29_others,Q29_panama,Q29_paraguay,Q29_peru,Q29_puerto_rico,Q29_uruguay,Q29_venezuela,Q30,Q31_bangladesh,Q31_bhutan,Q31_burma,Q31_cambodia,Q31_china,Q31_guam,Q31_hawaii,Q31_hmong,Q31_india,Q31_indonesia,Q31_japan,Q31_korea,Q31_laos,Q31_malaysia,Q31_nepal,Q31_others,Q31_pakistan,Q31_philippines,Q31_samoa,Q31_sri_lanka,Q31_taiwan,Q31_thailand,Q31_vietnam,Q32,Q33a,Q33b,Q33c,Q33d,Q34,Q35,Q36,Q37
5,3,4,1,4,3,4,2,3,3,3,4,3,1,2, , , , , , , , , , , , , , , , ,2,6, , ,0, , ,1,5,4,92260, 605,19,2,2,3.78643124535188003e-01,47,79,41,33,3,1,1,1,1,1,1,1,1,1, 4906,1, ,1,4,3,4,5,5,5,79,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,1,2,1, 
 , , , , , , , , , , , , , , ,1,4,5,2,4,1,3,2,2,3,1,1,3,1,2,2,4,6, , ,0, , ,1,1,1,94703,2583, 7,2,3,5.17840599725006068e-01,14,80,12, 1,3,2,3,2,2,1,1,1,1,1,14402,1, ,1,1,4,1,4,4,4,80,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,2, , ,5,2,2,2
2,2,1,4,3,3,3,3,3,1,3,3,1,2,1, , , , , , , , , , , , , , , , ,3,5, ,1,0, , , ,5,4,92503,5491,32,1,2,8.05274617052401109e-01,63,69,41,33,3,1,1,1,1,1,1,1,1,1,11752,1, ,1,1,4,1,4,4,4,69,2,5, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,1,1, , ,1,2,1,5
2,1,2,4,1,3,1,3,4,1,2,3,2,3,3, , , , , , , , , , , , , , , , ,5,3, , ,0, , ,1,5,4,92508,3164,32,1,2,1.04793938823982002e+00,63,45,39,33,3,1,2,2,2,2,2,2,2,1,12952,1, ,2,1,4,2,4,5,5,46,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,2,1,7
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , ,0, , ,1,2,2,93446,7113,17,2,2,9.91819076303829039e-01,30,21,19,40,3,2,2,2,2,2,2,2,2,1, 2600,1, ,2,2,4,4,5,5,5,21,1,3,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,5,1,2,7
5,5,5,5,4,1,2,2,3,1,4,3,2,2,3, , , , , , , , , , , , , , , , ,3,3, , ,0, , , ,6,5,90802,3640,33,1,3,3.38809576316600003e+00,69,43,42,19,3,2,2,2,2,2,2,2,2,1,12245,1,2,2,1,4,5,5,5,5,  ,2,5, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,5,2,2,3
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , ,0, ,1, ,1,1,94591,6677, 3,1,2,1.32049788163107995e+00,11,33, 8,48,3,2,2,2,2,2,3,3,2,2, 1460,1, ,2,4,1,4,3,5,5,33,2,7,1, ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2, ,5,2,1,2
3,2,2,3,3,4,1,3,2,2,2,3,1,1,3, , , , , , , , , , , , , , , , ,1,2, , ,0, , , ,6,5,90638,1010,30,2,3,4.38275569211570026e+00,64,35,38,19,3,2,2,2,2,2,2,2,2,2, 7229,1,1,2,2,1,4,1,2,2,35,1,7, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,2,5,2,1,5
5,1,2,5,1,3,1,3,3,1,1,3,2,3,3, , , , , , , , , , , , , , , , ,5,2, , ,0, , ,1,9,8,92101,8238,39,2,3,4.04357698270306043e-01,77,35,50,37,3,2,3,2,1,3,3,1,2,1, 2231,1, ,2,2,4,4,4,2,5,35,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,4, , ,1,1,1,2,6
5,4,4,1,3,1,3,1,3,1,3,2,3,1,2, , , , , , , , , , , , , , , , ,1,5, , ,0, , ,1,5,4,92584,7748,32,1,2,8.89120714123715072e-01,63,69,41,33,3,1,1,1,1,1,1,1,1,1, 7210,1, ,1,4,1,4,2,5,5,69,2,4,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,1,2,1,4
 , , , , , , , , , , , , , , ,2,5,5,4,1,3,3,3, ,1,1,3,1,3,1,1,2,5, , ,0, , ,1,2,2,93065,2797,27,1,2,1.05913030650182005e+00,42,68,26,56,3,3,3,3,1,1,1,1,1,1,12119,1, ,1,4,1,4,3,5,3,68,2,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,1,2,1,6
5,2,1,5,1,1,1,3,3,1,1,4,1,2,3, , , , , , , , , , , , , , , , ,4,6, , ,0, , ,1,3,3,95817,3021, 8,1,3,9.01607547656053110e-01, 6,84, 7,34,3,1,1,1,1,1,1,1,1,1,14362,1, ,2,1,4,1,4,5,5,84,2,6,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,1,1, , ,3,2,1,1
3,2,3,4,1,3,4,2,2,1,2,3,1,2,3, , , , , , , , , , , , , , , , ,3,6, , ,0, , ,1,1,1,94507,1242, 9,2,2,9.96946665542810112e-02,16,86,10, 7,3,1,1,1,1,3,1,1,1,1, 2375,1, ,1,4,4,3,5,5,5,86,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,4,2,3,5
 , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,3,4,1,2,3,2,3,1,5,4, , ,0, , ,1,9,8,92103,6078,39,1,3,2.95834555004424016e-01,78,56,50,37,3,3,3,3,3,3,1,1,1,1,14705,1, ,1,1,4,1,4,2,2,55,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,3,2,1,6
2,1,2,5,1,3,1,4,4,1,2,3,2,3,1, , , , , , , , , , , , , , , , ,5,2, , ,0, , , ,5,4,92504,4438,31,1,2,3.58303431084735002e-01,58,33,39,33,3,1,1,2,1,3,1,3,1,1, 3470,1,2,2,1,4,2,2,5,2,33,2,4, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,5,1,2,3
 , , , , , , , , , , , , , , ,2,5,1,1,5,1,4,3,3,4,1,4,4,1,1,1,3,5,1, ,0, , , ,5,4,91709,3555,32,2,2,7.01925949425579065e-01,59,67,40,36,3,1,1,1,1,1,1,1,1,1, 6339,1, ,1,1,4,1,4,4,4,68,1,7, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1, , ,1,1,1,3
5,1,5,5,1,1,1,3,3,1,1,3,2,3,1, , , , , , , , , , , , , , , , ,5,4, , ,0, , ,1,9,8,92126,5113,40,1,2,1.01117167069616998e+00,78,53,51,37,3,2,2,2,2,2,1,2,1,1, 5447,1, ,1,1,4,1,3,5,2,53,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,1,1, , ,1,2,2,7
5,5,2,5,1,1,1,3,3,1,2,3,1,3,1, , , , , , , , , , , , , , , , ,5,2, , ,1, , , ,6,5,90037,2235,28,2,3,5.33023113577331031e+00,57,31,37,19,3,3,2,2,1,1,1,3,2,2, 3752,1,2,2,1,4,3,4,4,2,31,1,5,1, , , , , , , ,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,1,5,1,2,1
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4, , ,0, , ,1,3,3,95747,4319, 6,2,1,1.63674553775414999e+00, 5,56, 3,31,3,2,2,2,2,2,2,2,2,2,10782,1, ,2,4,1,4,5,5,5,56,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,2,1,2,1,5
5,1,2,3,1,1,1,4,3,1,1,3,1,3,2, , , , , , , , , , , , , , , , ,4,4,1, ,1, , , ,6,5,91311,5403,27,1,2,1.34980323685112991e+00,40,52,32,19,3,1,1,1,1,1,1,1,1,1,12426,1, ,1,1,4,2,5,5,5,52,2,7, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1, , ,1,2,1,6
5,5,5,5,3,3,3,3,3,2,3,3,3,2,2, , , , , , , , , , , , , , , , ,3,2, , ,0, , ,1,1,1,94536,4259,10,2,3,1.70620760096524021e-01,24,37,14, 1,3,1,1,2,2,2,1,2,2,1, 8335,1, ,2,4,4,4,2,5,2,37,1,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,2,1,2,2,3
1,5,3,2,3,3,4,2,2,2,2,3,2,1,1, , , , , , , , , , , , , , , , ,2,4, , ,0, , ,1,4,3,93314,5414,12,2,1,1.42554995822708008e+00,32,55,20,15,3,1,2,2,2,2,1,1,1,1, 5237,1, ,1,4,2,4,2,5,5,55,1,6,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,1,2,1,6
 , , , , , , , , , , , , , , ,2,2,2,1,4,1,3,3,1,3,1,2,3,1,2,1,4,5, , ,1, , ,1,6,5,90731,2985,35,1,3,6.15975358151659047e-01,66,74,44,19,3,2,2,2,1,1,1,1,1,1,12215,1, ,1,1,4,1,4,5,4,74,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,3,2,2,4
5,5,4,2,3,3,3,1,3,3,1,1,2,1,1, , , , , , , , , , , , , , , , ,1,5, , ,0, , ,1,2,2,93436,1120,21,1,1,3.64497842348416035e-01,37,70,24,42,3,3,3,3,3,3,1,1,1,1, 5904,1, ,1,4,1,4,2,5,3,70,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,4,1,2,5
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5, , ,0, , ,1,4,3,93283,   0,12,2,1,7.82334062696241972e+00,32,69,20,15,3,2,2,2,2,2,2,2,2,2,13766,1, ,2,2,4,2,3,5,2,69,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,1,3,2,2,2
5,4,4,1,3,3,3,1,3,4,3,2,3,1,3, , , , , , , , , , , , , , , , ,2,4, , ,0, , ,1,3,3,95630,5319, 6,1,2,5.02017655210678093e-01, 7,59, 3,34,3,1,1,1,1,1,1,1,1,1, 1026,1, ,1,4,1,4,2,5,5,59,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,3,2,1,7
1,3,1,3,1,3,1,2,3,1,1,3,1,2,1, , , , , , , , , , , , , , , , ,5,5, , ,0, , ,1,2,2,95060,1726,17,1,1,5.81686644440702061e-01,28,67,19,44,3,3,1,3,3,2,1,1,1,3, 9906,1, ,1,1,4,1,4,1,5,67,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,5,1,2,2
4,4,4,1,3,3,3,1,1,3,3,1,3,1,2, , , , , , , , , , , , , , , , ,2,5,1, ,0, , , ,8,7,92823,6382,30,2,2,1.49946263833372995e+00,59,68,45,30,3,1,1,1,1,1,1,1,1,1,12967,1, ,1,4,1,4,1,5,5,68,1,8, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, ,1, ,1,2,3,6
 , , , , , , , , , , , , , , ,1,2,1,2,5,3,1,1,1,3,1,1,3,1,2,1,5,1,1, ,0, , , ,1,1,94552,1836, 9,2,2,2.53650839088291002e-01,20,24,14, 1,3,2,2,2,2,2,1,1,1,1,13869,1, ,1,1,4,3,4,2,5,24,1,7, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3, , ,1,5,1,3,7
5,1,5,4,1,1,1,2,3,1,2,3,3,2,3, , , , , , , , , , , , , , , , ,4,5, , ,0, , ,1,2,2,93012,9218,27,1,2,8.65152130689266108e-01,42,66,26,56,3,3,1,1,1,1,1,1,1,1, 1835,1, ,1,1,4,1,4,5,5,67,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,1,1, , ,1,2,1,6
1,1,2,4,1,3,1,3,3,1,1,3,2,3,1, , , , , , , , , , , , , , , , ,5,1,1, ,0, , , ,2,2,91362,5386,27,2,2,3.33562444906787992e+00,42,20,26,56,3,2,2,2,2,2,2,2,2,2,  737,1, ,2,1,4,2,3,2,3,20,1,6, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1, , ,5,2,3,1
 , , , , , , , , , , , , , , ,2,1,2,2,4,1,3,1,3,3,2,1,3,2,3,2,5,4, , ,1, , ,1,6,5,90033,3903,26,2,3,3.53523001342688048e-01,54,51,34,19,3,3,3,3,3,1,1,1,1,1, 2761,1, ,1,1,4,3,4,1,2,51,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,4, , ,1,2,1,1,5
5,1,1,4,1,3,1,1,3,1,3,3,1,3,1, , , , , , , , , , , , , , , , ,5,5, , ,0, , ,1,6,5,90245,2944,24,2,3,1.10179888646454005e+00,66,74,36,19,3,1,1,1,1,1,1,1,1,1, 6495,1, ,1,1,4,1,3,5,5,74,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,1,1,2
5,4,4,1,3,1,3,1,2,3,3,1,3,1,2, , , , , , , , , , , , , , , , ,2,5, , ,0, , ,1,4,3,93603,9750,12,2,1,1.51462242135849001e+00,32,65,20,54,3,1,1,1,3,1,1,3,3,3, 5307,1, ,1,4,1,4,5,5,5,65,1,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,1,1,1,4
1,5,2,3,1,3,1,3,3,1,1,3,2,3,1, , , , , , , , , , , , , , , , ,5,4, ,1,0, , , ,1,1,94603,2030, 7,1,3,3.73322275923968050e-01,18,56,12, 1,3,1,1,1,1,1,1,1,1,1,11791,1, ,1,1,4,1,4,4,3,56,2,8, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,5,2,1,7
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,6, , ,0, , ,1,6,5,90402,1637,24,1,3,3.60977262980604019e+00,51,77,36,19,3,2,2,2,2,2,2,2,2,2, 6932,1, ,2,1,4,4,1,2,2,78,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,2,2,1,4
 , , , , , , , , , , , , , , ,2,3,2,3,3,2,3,3,2,4,2,3,3,2,3,2,3,4, , ,0, , ,1,1,1,94611,4040, 7,2,3,3.53191618898051007e-01,14,55,12, 1,3,1,1,1,1,3,1,1,1,1,10787,1, ,1,1,4,2,4,5,5,55,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,2, , ,1,2,1,7
2,2,2,5,1,3,1,3,3,1,2,3,2,3,3, , , , , , , , , , , , , , , , ,5,1, , ,1, , ,1,6,5,90024,4484,24,1,3,1.38717409003789011e-01,51,26,36,19,3,2,3,2,3,3,1,1,1,3, 2317,1, ,2,1,4,2,3,2,5,26,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,5,2,3,7
 , , , ,3,3,3,3,3,3,3,3,3,1,2, , , , , , , , , , , , , , , , ,3,4,1, ,0, , , ,5,4,92880,9019,31,1,2,2.52936440512506022e-01,63,52,41,33,3,2,2,2,2,1,1,2,2,1, 5537,1, ,1,2,2,3,2,5,5,52,2,7, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3, , ,3,1,2,1,5
4,4,4,4,3,2,3,2,3,3,3,1,2,1,2, , , , , , , , , , , , , , , , ,2,2, , ,0, , , ,2,2,93003,3710,21,2,2,2.51509759210009021e+00,38,33,24,56,3,2,3,2,3,2,1,2,2,2,12507,1,2,2,2,1,4,1,4,4,34,1,3, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,1,2,2,5
 , , , , , , , , , , , , , , ,1,2,3,2,4,1,3,1,1,3,1,1,1,2,3,1,5,2, , ,0, , ,1,1,1,94301,3536,13,2,3,2.20369204388311007e-01,23,36,16,43,3,2,2,2,2,2,2,2,2,1,13577,1, ,1,1,4,1,4,4,4,36,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,2, , ,1,1,2,5
5,5,5,5,1,3,1,2,3,1,1,3,2,3,3, , , , , , , , , , , , , , , , ,4,3, , ,0, , ,1,4,3,93292,7608,16,1,2,9.66747590433314041e-01,33,44,21,54,3,1,1,2,1,1,1,2,2,2, 5810,1, ,2,1,4,2,5,5,5,44,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,2, , ,5,2,3,1
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, ,1,0, , , ,3,3,95835,2645, 8,2,2,3.84593475235902038e-01, 6,37, 6,34,3,1,1,2,1,1,1,1,2,1,  325,1, ,2,1,4,2,5,5,5,37,1,7, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,2, , ,1,1,1,6
5,5,1,5,1,1,1,3,3,2,2,3,3,3,1, , , , , , , , , , , , , , , , ,4,2, , ,1, , ,1,6,5,90065,2503,26,2,3,3.33778550726820999e-01,52,36,34,19,3,3,3,3,1,1,1,1,1,1, 6202,1, ,2,1,4,1,4,5,1,36,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,2, , ,1,1,1,7
4,5,4,1,3,4,3,1,1,4,3,1,3,1,1, , , , , , , , , , , , , , , , ,2,6, , ,0, , ,1,4,3,95210,4432, 5,2,3,4.20868526696764000e+00,13,78, 9,39,3,3,3,1,3,2,1,1,2,2,12922,1, ,1,4,1,4,2,4,4,78,1,6,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,1,2,1,5
 , , , , , , , , , , , , , , ,1, , ,2,1,2,1,3,1,1,3,3,2,3,1,1,1,6, , ,0, , ,1,4,3,95240,6327, 5,2,2,8.29843437195756040e-01, 9,78, 9,39,3,1,1,1,1,1,1,1,1,1, 5838,1, ,1,4,1,4,2,4,4,78,1,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,3,2,1,2
4,1,1,4,1, , ,2,4,1, , ,2,1,1, , , , , , , , , , , , , , , , ,3,6, , ,0, , ,1,1,1,94598,2704, 9,1,2,5.20072124442329975e-01,16,81,10, 7,3,1,1,1,1,1,1,1,1,1,11121,1, ,1,1,4,1,4,5,5,81,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,2,1,5
5,5,1,5,1,3,1,1,3,1,1,3,1,2,3, , , , , , , , , , , , , , , , ,3,3, , ,0, , ,1,4,3,95304,5821, 5,2,2,1.50623290117730013e+00,13,44, 9,39,3,2,3,3,2,3,3,1,1,1, 5454,1, ,1,3,4,1,2,5,5,44,1,4,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,5,2,1, 
 , , , , , , , , , , , , , , ,1,5,1,5,5,1,3,1,3,4,1,1,3,2,3,1,5,2, , ,0, , , ,8,7,92780,5118,37,1,3,9.96946665542810112e-02,73,31,40,30,3,1,3,2,1,1,1,1,1,1,13286,1,1,1,1,4,1,4,5,5,31,2,8, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,2,1,6
4,5,4,1,3,3,3,1,3,3,3,2,3,1,2, , , , , , , , , , , , , , , , ,2,4, , ,0, , ,1,3,3,96002,9559, 1,2,1,3.52464936027679976e-01, 1,64, 1,45,3,1,1,1,1,1,1,1,1,1, 6660,1, ,1,4,1,4,3,4,4,65,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,1,2,1,7
